GeneID	ACF001	ACF002	ACF004	ACF005	ACF006	ACF007	ALI001	ALI002	ALI003	ALI004	ALI006	ALI007
ARHGAP42P3	0.872498739	0.480765542	0.614040079	1.529558448	0.345826252	0.007256612	0.910989043	0.071362156	0.944498074	0	0	0.069274073
ARHGAP42P4	0	2.23642903	4.054409094	0	0	0	0	0	0	0	0	0
ARHGAP44	0	0	0	0	0.615593119	0	0	0	0	0	0	0
ARHGAP5	2.815033233	0.359525376	0.431717605	3.140790667	1.72410184	3.497160903	4.772800551	0.610059383	0.65399366	0.821436	3.223492674	0.495659715
ARHGAP6	2.99469888	1.07609976	0	0.797674237	5.360919791	0	0	1.058503465	0	0	0	1.746131548
ARHGAP8	2.014260508	13.81636221	23.50222864	7.153635043	1.027436985	0	37.30179176	10.01927222	49.04520246	15.95879738	62.57351067	44.20456014
ARHGAP9	33.97288116	48.19566023	12.75585916	20.34821828	44.98600342	14.48242067	21.77163569	50.76587319	25.30444948	54.44350691	13.04268223	33.86397007
ARHGDIA	308.0204133	255.4658476	335.2711436	274.9586169	154.4867317	197.4669516	164.6316589	212.5328114	339.3031887	321.8551077	246.2371705	286.4843377
ARHGDIB	105.5197296	169.4199867	55.15108491	113.6580831	209.6275626	207.9941505	160.3427964	254.977468	68.53638427	256.1085937	108.4518573	67.1508201
ARHGEF1	63.71372266	100.2913655	76.36142733	39.92075491	104.9216076	11.31390086	56.39340381	131.4808771	42.60714949	99.54426635	104.8639037	104.7443864
ARHGEF10	1.957855398	0	3.08969849	0	1.133805218	2.476566861	2.321478361	4.468944962	2.313104043	2.510365165	2.083222246	0
ARHGEF10L	10.94534376	19.25278077	24.64671784	18.89195129	4.570791881	23.20042443	13.97476445	5.95936284	2.92363287	3.472326026	27.20844438	17.52908155
ARHGEF11	0	0	0	3.049009857	1.068337016	0.019975855	10.38608847	0	1.531108232	1.119659391	0	0.911104357
ARHGEF12	7.183723983	10.35831052	1.619027867	5.8469059	20.7206935	1.450947387	1.579056314	22.1871114	1.969872286	12.04453234	6.952135971	9.422608331
ARHGEF15	2.597566476	6.494786583	0	1.006390141	9.311453175	0	0	8.353213836	0	6.952483794	4.192955527	6.609049759
ARHGEF16	35.51003642	18.59198491	71.10731154	53.29859285	6.288805929	105.1842587	51.71956013	1.440497829	47.39589342	10.68899656	27.57713538	33.43360886
ARHGEF17	4.876039971	4.847167169	0.436454579	5.731043854	3.41251629	1.434193748	3.559150423	0.796079145	1.535382581	1.681989001	3.147448	0
ARHGEF18	15.46244629	21.8102187	14.87292082	10.36080245	16.82794371	15.23999153	14.85839125	35.22001793	12.24775058	29.48876128	38.90318126	31.44083157
ARHGEF19	0	3.412163674	14.32255775	22.46497144	2.467680446	0	27.59478346	2.671244797	1.250641425	2.094458407	0	6.064247418
ARHGEF2	3.775218637	25.71005913	5.514377063	9.600552462	3.690090582	20.0590967	13.63209015	15.77359004	14.38604285	7.892912424	5.108440572	6.899006734
ARHGEF25	0	0	4.032315945	0	0	0	0	2.811752239	4.805284221	0.350736097	0	9.020147969
ARHGEF26	0	0	0	6.010888645	0	0	0	0	0	0	2.184852647	4.473721995
ARHGEF26-AS1	0	0	0	0.407127036	0.711850105	0	0	0.783895561	0	0	0	0
ARHGEF28	0	1.044268774	0	1.054607721	1.589195274	0	6.897544676	0.927190378	0	0.713398987	5.173261149	1.020629284
ARHGEF3	8.874703355	5.877490706	2.522825861	0	8.437398672	0	5.541912472	18.03971825	1.557004881	18.18750462	2.415013706	10.84883803
ARHGEF33	0	0	0	0	0	0	0	0.498755815	2.787161735	0	0	0
ARHGEF34P	0	0	0	0	0	0	0	2.422170156	0	0	0	0
ARHGEF35	0	1.558815226	8.423204853	0	0.49835262	0.058821383	0	0.978923172	0.425333791	0.183165334	12.40273207	0.062392089
ARHGEF37	2.010821711	2.765250435	7.44428473	6.355865737	2.825087518	14.08963341	0	2.095995519	4.433327247	3.510842041	0	2.282385275
ARHGEF39	26.42973228	8.916783512	26.66052099	34.25388386	2.89523428	2.84707	24.36946323	0.954488674	21.00808509	14.60802586	20.07828387	11.83937749
ARHGEF3-AS1	0	0	17.04622397	0	0	0	0	0	0	0	0	0
ARHGEF4	0	0.034366632	0	7.592892004	0.022889581	2.874603504	0.840417623	0.964648339	0	0.689855655	3.426061822	6.602571261
ARHGEF40	20.91101593	8.276880202	3.240014173	1.241450749	6.576526982	4.636079666	3.822233359	2.251893355	2.364268227	8.091982798	5.07195171	9.084451394
ARHGEF5	7.075106774	0	8.407905209	6.270812063	2.805128405	0.193516091	8.653339936	2.424564121	15.11247158	2.31622247	4.304642393	7.594743439
ARHGEF6	9.368161659	2.501756512	0.395277102	8.493293936	11.18156241	9.026248278	10.61051388	8.686474569	3.233472675	5.909357696	0	11.00884272
ARHGEF7	0	0	0	0	0	0	0	0	0	0.45110058	0	0
ARHGEF9	4.758789446	1.202947721	15.29468536	0.970381687	2.757113012	14.92623345	0.059329299	2.019896521	0.308925005	3.325879169	0	2.832257409
ARID1A	2.688557633	12.37137499	1.257821255	2.75158123	9.523389414	1.847656025	10.90370228	6.007515765	7.182686292	4.196331674	5.145809246	3.542053777
ARID1B	5.137273408	0.576195556	0	2.450957134	0.287827336	0.015098994	0	1.616200145	1.200978812	3.267690086	2.054718896	0
ARID2	0	0.738385781	0.895878537	4.066574542	2.088647851	1.409922083	0.018647329	0.577720692	0.072821855	1.215197417	5.697767245	0.747755157
ARID3A	7.053778687	9.483413839	0	0	12.66442253	11.28407454	0	11.851838	2.470588839	0.629959736	4.235413286	2.956502251
ARID3B	4.500325082	1.335431242	0	2.392276175	4.994151468	0	0	5.692242313	10.24208546	2.067488352	9.419658434	9.823440299
ARID3C	0	0	5.504470739	0	0	0	0	2.176809386	0	7.589091212	0	0
ARID4A	0	1.477304218	0.030491797	1.92941388	1.488320114	0	0	1.904726983	0	1.239911094	1.471112485	3.080701042
ARID4B	0	1.245880564	0	0	0.393735123	0.047972342	0	2.739861286	0	1.531167999	1.398906076	0
ARID5A	0	0	0	8.504394422	0	0	0	5.738248549	0	2.501038019	0	0
ARID5B	1.187640782	2.010571303	0	0.488388382	1.339122629	0.311536294	0	2.446781213	0.106009399	2.154193633	0.630304757	0
ARIH1	0	0.014688665	0	0	7.630935524	0.33256317	0	2.7148971	3.767431922	1.941706023	9.283333329	2.439862196
ARIH2	0.028338167	6.481823539	3.417720309	8.453998938	10.36470172	14.42280422	21.70891417	8.333629932	2.354944697	22.09357076	0.049696179	16.95506094
ARIH2OS	0	0	0	4.853932592	0	0	8.194905777	0	0	0	0	3.863780446
ARL1	0.269254863	1.150572215	4.470236374	0.765005724	2.884180309	0.039469515	12.27780169	5.538554069	8.219566859	3.717878725	2.833127009	0.251192887
ARL10	0	0	0	0	0	0	0	0.682009521	0	0	0	5.344027966
ARL11	0.495051203	2.605194821	0	1.969152199	0	0	0	2.957053298	0	2.530896748	0	9.318955463
ARL13A	0	0	0	0	0.880899974	0.079218345	23.14633918	1.438227898	0	0	0	5.965933612
ARL13B	0	0	0	0	1.372235252	0	0	0	0	0	0	0
ARL14	5.872508088	7.958350343	8.965227006	9.299804838	6.69547764	0	8.905148212	0	0.326540201	2.197202467	16.71399322	4.311007787
ARL14EP	0	0	0	7.370149421	0.043535465	0	0	6.126163559	4.874950029	4.288293709	0.122948909	0
ARL15	0	0	0	3.076311189	0	0	0	0	0	0	0.082556741	0
ARL16	60.96690229	20.57656762	109.2411699	68.06071167	8.746408472	13.86517944	130.3290684	2.599340738	62.42166297	29.94100678	68.87379877	31.33199425
ARL17A	0	0.862851814	0	0	0.014610879	0	0	0.010436515	0.239425665	0	0	0.029267734
ARL17B	0.061371333	0	0	0	0	4.965955958	0	0	0	0	5.166043166	0
ARL2BP	2.481856697	6.831529997	16.68924948	7.555114561	4.32991301	13.65154659	17.32203629	19.81518487	18.13923044	12.67743972	3.108850976	4.189717925
ARL2BPP1	0	0	0	0	0	0	0	0	0	4.912989556	0	0
ARL2BPP10	0	0	0	0.295533959	0	0	0	0	0	0	9.850340898	0
ARL2BPP7	0	0	9.770269964	2.727478181	0	0	0	0	0	0	0	0
ARL2BPP8	0	0.043873821	0	0	0	0	0	0	0	3.47982878	0	0
ARL2-SNX15	8.514693093	5.856006159	23.84413956	0	6.006939745	0	0	7.441756397	1.623486819	1.379875264	0.530132931	7.019122707
ARL3	2.274287887	0.378284298	2.151678762	0	2.048774061	0	0	1.548682922	2.553276332	3.304470002	5.280392211	0
ARL4A	2.240779708	3.866114122	11.38324663	8.781370183	5.421873258	10.1033233	0.201335416	4.455469132	5.110679472	13.22631061	11.72110377	3.363967004
ARL4C	17.98402022	23.972113	1.370396733	16.97340945	51.33981395	11.54319382	15.48570168	45.47261183	8.766777672	45.97634926	34.63239826	27.33704177
ARL4D	4.775812571	2.433128624	0	1.779543282	10.16093044	0	0	12.77950935	3.717819858	16.15333349	0	19.57474056
ARL4P2	0	0	0	0	0	0	0	0	12.08880813	0	0	0
ARL5A	0	0	0	3.0039269	0.07294835	1.607239989	0	2.952720301	3.586171861	2.395165625	4.12028214	4.140243752
ARL5AP1	0	0	0	0	0.476066	0	0	0	0	0	0	0
ARL5B	1.969727537	1.761257183	0	0.638183816	3.959108685	0	3.444147566	1.394831077	0.205121988	0.473215368	0.030300692	0.924170877
ARL5C	0	0	0	11.61501849	0	0	0	0	0	0	0	0
ARL6	0	0	0	0.459556847	0	0	0	0	0	0.590655679	0	1.569333453
ARL6IP1	16.05971758	14.17232941	29.95649355	48.74339223	22.838236	42.16599384	0	62.38437915	20.63650418	21.36655175	24.60715967	12.40864013
ARL6IP1P1	0	0	0	0	0	0	0	0	0	0	0	2.925251317
ARL6IP4	220.7821296	225.2886001	248.4248786	177.9916764	87.10116049	238.371293	115.572258	62.93667616	239.082811	145.1398668	195.3250195	228.681815
ARL6IP5	36.67969601	11.77974984	23.23556604	25.1837152	9.23389678	12.17259865	33.73238645	17.43347249	6.131682287	4.897779062	21.57788013	15.37777355
ARL6IP6	0	0	0	3.742802684	2.944883079	0	0	0	3.649080973	2.685873979	0	0
ARL8A	20.32495456	16.97293597	18.68070174	3.339122127	12.40651625	0.081071922	15.76192717	16.77329948	2.344904287	19.62812986	14.18467381	7.567413112
ARL8B	3.907781064	1.860426389	1.396248496	10.15785364	10.45507485	0	0	2.212750963	2.46764844	5.844661613	9.404664763	3.723208735
ARMC1	3.630592472	1.217044219	0.062276639	22.71667144	8.891281605	3.205165926	0	2.406512152	0.761014713	4.655151183	0	5.683135841
ARMC10	0	2.82016623	6.254325423	0.876110788	7.440438234	0	0	2.872275644	0	3.69984872	5.484909248	2.52057839
ARMC10P1	0	1.423604788	0.089657139	0	4.886768435	0	0	0.130246522	0	0.857834428	1.132898841	3.14121876
ARMC12	4.767188481	4.505055441	0	0	1.329103117	0	0	0	0.329996331	0	0	0
ARMC2	0	4.418056199	0	0	0	0	0	0	0	2.880711221	0.058249349	0.041316389
ARMC2-AS1	0	0	27.47885021	0	0	0	0	0	0	0	0	0
ARMC3	0	0	0	0	2.961387628	0	0	0	0	0	0	0
ARMC5	9.745788656	8.434307863	12.8918639	11.61910763	7.024740357	28.86814495	4.532222633	0.82451372	20.67171375	5.55165779	13.83116024	8.026749626
ARMC6	46.18567728	27.62177976	10.66011851	4.676397276	22.95008459	25.61879264	0.064980844	15.08792882	8.458808673	4.3256982	22.65412709	17.49556436
ARMC7	13.01632275	0	10.33663312	17.08133458	16.81787728	0.068449718	0.076045315	6.731404916	15.73959097	11.03036978	26.40914799	5.517972808
ARMC8	0	1.085675691	0.03864658	3.236585185	3.96135435	11.25125136	10.88369477	7.500647975	0	2.241720245	0	1.448484155
ARMC9	0	0	3.693711931	0.212606239	0.526625993	0	0	0	0	0	0	0
ARMCX1	0	0	2.654538084	3.952231811	11.01339506	4.418060039	29.90296409	0	0	0	0	0
ARMCX2	0	0	0	10.48813321	0	0	0	0.837722563	0	0.195931787	0.978572947	0
ARMCX3	3.73052765	4.549936726	0	0	3.321832568	0	0	4.089918098	5.073366019	0.867489931	0	2.495294283
ARMCX4	1.903838764	2.20177946	1.667654354	0.044337527	1.317889493	0.018300314	0	0.325324757	0	0.769308224	0	0
ARMCX5	2.34943405	0	0	0	2.758694832	0	7.457519236	0	0	0	1.797889721	3.613199986
ARMCX5-GPRASP2	0	0	0	0	0.019557811	6.980724627	0	0	0	0	0	0
ARMCX6	0	18.80446473	0	0	23.56312095	0	0	14.471317	8.479081851	0	17.64786789	5.820318235
ARNT	4.331162255	1.612095834	0.038442682	5.008125182	3.752813665	5.728830262	0	4.880972554	0.896825965	6.574736024	8.213725591	1.503487294
ARNT2	0	0	0	0	0	0	0.172542517	0	0	0	0.530860359	0
ARNTL	5.650461832	2.080218444	0	0	0.404856956	1.936923232	0	1.118194904	0.442287551	7.221846645	0	0
ARNTL2	0	0.010407526	0.485692236	3.377764527	0.790229499	0	0	0	0	1.100623217	4.786397199	0
ARPC1A	78.53292659	54.09191656	84.05393041	78.76375396	65.59740803	33.14363463	0.603630387	66.13967017	70.98114288	75.85415611	20.85464438	75.11386343
ARPC1B	188.1253732	391.8232763	185.807016	156.4227944	488.9370021	139.5615255	358.0183223	338.4635985	126.9198211	409.2719751	176.2411997	264.9384605
ARPC2	19.04680721	39.56444979	11.45484628	8.667883372	80.12984463	66.71869068	29.75630419	72.01199522	15.24226739	94.1680975	42.36713191	52.20480842
ARPC3	223.3150176	96.63529045	315.6762948	184.9800697	76.00661855	494.5987011	138.4308797	48.63118125	274.9387974	104.9665177	217.1628641	101.5555971
ARPC3P3	1.489709902	6.296341011	2.729107341	20.31627445	4.995341886	2.969879606	49.10336337	0	1.263236253	2.99199364	45.97964469	11.11822536
ARPC4	174.460297	171.9873818	138.503813	155.446514	140.9402714	102.0366855	123.2843861	155.3245085	150.233592	148.5213444	160.868448	168.4546525
ARPC4-TTLL3	12.88548624	12.40041227	11.07118374	1.945468844	17.6457857	2.518475783	5.433682815	30.19243745	0.052785342	16.56552887	17.46633104	6.813898438
ARPC5	53.12315509	31.28098277	30.87798742	27.71898854	56.59276588	33.83470222	40.84435402	65.67592834	24.61699856	51.86472196	41.52089559	22.56912694
ARPC5L	10.44419152	42.79540357	20.55412262	21.93906422	2.520437759	20.43258215	80.15904147	5.818180197	37.27247345	19.02439035	13.97556861	21.67292626
ARPP19	7.944184494	5.678384364	1.284134672	4.514196361	8.545853669	8.521558146	14.18552247	5.751913013	0.990656937	4.13817083	3.605822259	4.010809259
ARPP21	1.897749406	0	0	0	0.334925933	0	0	0.69112847	2.473153037	0.565344581	0	0
ARR3	0	0	0	0	2.279815796	0	6.337747004	0	0	0	0	0
ARRB1	9.320985334	10.26419936	4.961548832	6.655839647	23.99219709	3.230859454	17.21610519	24.7038554	6.99465434	28.75117419	11.0227407	11.40960702
ARRB2	54.97149798	53.08050552	13.57278805	25.43783947	122.1960562	60.1333191	16.15091981	119.9986179	28.66947182	113.630709	65.65918359	53.73715433
ARRDC1	44.40941184	10.45971056	29.56124404	45.94985726	28.0925664	6.151071533	39.00864811	7.483720168	41.43868768	17.6376152	33.34431569	46.16060812
ARRDC2	8.3939378	24.86593931	43.23974425	22.45415113	47.97821841	39.77735505	88.51048921	35.81660855	29.96988035	34.37172124	40.11499955	53.36586914
ARRDC3	0	0.389265495	6.28298096	0.084732519	1.203738357	0	0	4.78857708	0	4.029461273	1.098296307	0.037096378
ARRDC3-AS1	0	2.188746041	0	0	0	0	0	0	0	0	0	1.665734124
ARRDC4	11.44204895	10.2220717	2.235895171	8.669093013	2.292596667	11.45013824	0	2.030077952	0.465723245	13.53770616	2.889465624	6.300327707
ARRDC5	0	0	0	4.089663153	0	0	2.072722291	0	0	0	0	0
ARSA	49.43582459	27.40221597	28.4936621	57.11421483	3.875211342	44.14624514	10.00382721	6.480052733	48.77292232	9.084024259	23.04800527	25.82769335
ARSB	0.939478341	0.62201756	0	0	0.824350774	10.22692413	0	1.16860455	0	0.018645122	0	1.625891021
ARSD	0.022541841	10.31204551	8.878646308	20.81487814	1.287795677	0.211479165	0.088104817	0	7.378355284	3.868864437	11.02922063	7.96324799
ARSDP1	0	0.459837182	0	0	0.173142786	0.80655378	0	0.037927144	0	0	0.312943446	0.397698867
ARSE	28.8196448	7.386768784	23.88858297	8.582159929	2.951933877	0	24.12827401	3.733906877	42.49413841	2.350743606	14.41534252	15.52203642
ARSF	0	0	7.518373777	0	0	0	0	1.016007018	0	1.09785092	0	4.558797344
ARSH	0	0	0	10.22855455	6.02227718	0	0	0	0	0	0	0
ARSI	0	0	0	0	0	0	0	0.504017438	0	0	0	0
ARSJ	1.972649982	0	0	0	0	0	0	0	0	0	0	0
ARSK	0	0	0	0	1.220945297	0	0	0.592382208	1.447075837	0.609620229	0.520465335	0
ART1	0	0	0	0	0	0.106144494	60.4944637	0	9.824310887	0	9.206371236	0
ART3	0	0	0	0	0	0	0	0	0	0.99938792	0	0
ART4	0	9.676433632	0	0	3.821975657	0	0	0	5.986689447	0	0	0
ART5	0	0	0	0	0	10.47075475	0	0	0	3.169943961	0	0
ARTN	0	0	1.16941688	0	0	0	0	0	0	0	0	8.972457436
ARV1	0	5.070842112	4.326437814	3.903911561	0	0	0	0	10.04941593	0	0	0
ARVCF	2.321903355	1.106441214	0	6.890180708	5.046403073	2.450613754	29.91442441	1.13288479	10.06334444	6.217872853	6.831716179	2.599376369
AS3MT	0	2.063474547	0	7.717425494	0	0	0	3.413641496	0	0	0	0
ASAH1	4.218587586	14.0531301	15.05144049	29.35855569	9.38939262	25.06927785	39.02861652	5.129981653	6.832959734	9.82288821	23.52419322	0.58960286
ASAH2	0	0.733661737	0	0	0.509894286	0	0	0	0	0	0	0
ASAH2B	0	0.049809608	0	6.489055451	0	0	0	0	5.436361893	0	0	3.090151045
ASAH2C	0	0	0	0	0.644497848	0	0	0	0	0	0	0
ASAP1	1.46635617	0	0.596960878	0	0.679885826	0	10.03606451	0.529001574	0.03315821	0.89245123	0	0
ASAP1-IT2	0	0	0	0	0	0	10.10949631	0	0	0	0	0
ASAP2	5.100894908	9.902667518	2.021370931	0.061670809	8.747681523	6.160019655	3.902533276	1.713749882	3.349907214	2.496809106	0	5.777963646
ASAP3	2.344209522	4.632667472	3.670535909	6.148022505	2.108871023	24.3538759	18.4813136	2.439505686	20.99964297	0.356682216	12.91276199	6.542178504
ASB1	7.809149566	4.311975378	5.98861927	4.489062654	4.071104402	1.746374397	0	7.620357452	0	7.593413391	3.184831968	3.456282513
ASB10	0	0	0	0	0	0	0	0	7.399664357	0	0	0
ASB11	0	0.881802671	0	2.645234823	0.66073118	0	0	0	0	0.080948738	11.58460725	0
ASB12	0	0	0	0	2.264652288	0	0	0	0	0	0	0
ASB13	18.33993108	0	22.87109552	22.85188972	8.644301561	5.804380084	13.58784613	9.07568712	22.48452562	7.705826924	22.78495481	6.321642918
ASB14	0	0	0	0	0.703834785	12.05443732	0	1.4042257	0	0	1.987706294	1.020950742
ASB16	0	0	0	0	0	0	0	0	0	0	0	6.133909514
ASB16-AS1	0	5.223956237	0	0.936446249	3.240588102	7.021747222	0	0	1.676933544	0	0	0
ASB18	0	0	0	0	0	31.05760607	0.115397815	0	19.37809822	0	0	0
ASB2	8.491714271	18.9356626	9.28851122	0	0.027180873	0	0.741354639	2.465734351	15.14386335	4.875169884	0.076761753	0.054447276
ASB3	2.331809805	0	0	0	0	4.815135684	0	0	0	0	0	0
ASB4	0	0	0	0	0	0	0	0.834844783	0	0	0	0
ASB5	0	0	0	0	0	6.224730318	0	1.320375999	0	0	0	0
ASB6	11.30313359	10.37969934	20.1659894	9.458877021	1.850586955	26.54193355	0.664598536	7.514412745	18.16780804	7.892396896	4.049174141	14.39383609
ASB7	0	0.015534779	0	0	1.272656085	0	0	0	0	4.15274364	0	8.984787579
ASB8	14.95952659	8.501144694	2.900046454	9.040308021	13.12311879	0	13.85939681	22.91844319	0	15.04433694	0	3.485313318
ASB9	0	0	5.248875766	20.26068006	1.027964147	0	0	4.010256331	0	3.778196176	0	0
ASCC1	0	0	1.418430178	0	0	0.043583139	0	0.642900577	0	2.408934083	0	4.854026063
ASCC2	56.67584227	29.05658158	21.98810467	11.67533551	15.23470088	4.246440971	36.46903902	50.72903887	22.77055827	22.58326478	32.39320788	43.92877673
ASCC3	0	1.116183582	0	0	0	0	0	0.229511176	0.954971905	2.167389064	0	0
ASCL1	0	0	0	0	0	5.741288996	0	0	0	0	0	0
ASCL2	0.134226971	0.125143609	21.61871704	13.15709512	17.92041254	0	0	9.883182167	24.58535128	26.77487872	13.65271494	20.95395632
ASCL4	0	0	0	0	1.056987164	0	0	0	0	0	6.933012797	0
ASCL5	0	0	0	0	0	38.53314215	0	0	2.815949321	0	0	0
ASF1A	3.610512931	3.135622994	0.151012782	0	4.207618583	0	0	5.111529688	0	0	3.46942317	0
ASF1B	3.441049146	19.02633492	18.05806656	0	1.869686022	11.01308908	0	7.981275118	0	10.2750885	2.137222797	0
ASGR1	19.38950544	0	0	9.611338116	14.29462694	0	0	0.036597194	0	4.368809862	1.157550895	7.081585099
ASGR2	0.31966212	5.881126354	0	0	0	0	0	0	13.98697353	3.210111672	0	0
ASH1L	1.338524718	1.840800055	2.25262229	0	0.242155396	3.522538534	7.057888744	0.345942019	0.30386765	0.134706016	0.961119208	0.301531736
ASH1L-AS1	0	0	1.639803507	21.36256086	0.274645834	25.04437171	0	2.6344017	0	0	0	0
ASH2L	9.536433033	2.494443777	8.249949633	0.112895297	17.04992692	0	5.642742528	10.94498684	17.58847157	9.14137538	5.226214418	7.512782703
ASIC1	0	2.066331743	1.94473383	0.088275416	0	0	0	0	5.84890404	0	0	0
ASIC2	0	0	0	0	0	0	0	1.758536109	0	0	3.918795596	3.990085555
ASIC3	0	0	0	0	1.065621765	0	0	1.046610168	0	0	0	0
ASIC4	5.017818568	0	0	0	4.091323439	15.75999403	0	0	0	0	0	0
ASIC5	0	0	0	0	2.14049372	0	0	0	0	0.334774702	0	0
ASL	158.8942218	91.80025479	131.6283384	126.9327674	12.00172025	135.1446525	130.5302142	12.81913949	167.9760979	49.0308982	53.7449589	58.26809627
ASLP1	1.63874873	0	1.552832251	1.926623021	0	0	0	0	2.395892074	0.954382306	0	1.932989887
ASMTL	5.597756284	2.170255103	0.169223345	0	0.172080781	0	0.144414773	0.196667013	6.297675617	1.973301745	0	4.205377292
ASNA1	18.61392523	29.76742783	35.07702477	48.75409865	40.57573408	25.46671762	8.462536477	26.91906625	1.150926655	45.75763398	34.68311871	37.98654615
ASNS	8.950268105	2.814253396	0.080375704	24.23278154	9.775254306	0	7.065019467	0.677226655	15.8042271	6.344499029	10.43318253	8.12065998
ASNSD1	0	2.590774878	1.380016035	0	2.027015502	0	10.79560335	3.430390834	1.022040436	5.59332522	0	3.498198953
ASNSP1	0	0	0	5.142620522	0	0	0	0.802846043	0	1.215012432	0	1.854150496
ASNSP2	0	5.438666354	0	0	0	0	0	0.352834488	0	0	0	0
ASNSP4	0	0	0	0	4.378282609	0	5.511557	0	0	0	0	0
ASPDH	0	9.661484483	0	0	0	0	0	0	0	1.187502717	0	0
ASPG	0	0	2.645434937	4.019059707	5.73156996	0.290301711	0	0.015686002	5.517775634	1.291396514	1.302368463	0.131967537
ASPH	0.16200109	2.430995893	0	0	0.316163936	0	0	0	1.569975082	0.422557848	1.582835354	0
ASPHD1	0	4.73684751	0	11.2349135	0.803615255	0	0	0	5.852750678	2.362896483	0.12608318	1.967483565
ASPHD2	0	0	2.916306147	6.278825462	0	6.41307537	0	1.030067966	0	2.291059422	0	0
ASPM	1.059940636	0.658808459	2.836115185	0.841924351	0.219396674	0	2.95488569	0.010110614	2.300162015	0	0.339780737	1.049090203
ASPN	0	0	0	12.98067981	0	0	0	0	0.083315582	1.166065613	0	1.711015363
ASPRV1	0	2.090344725	0	0	3.114875565	0	0	0	0.096672099	0	0	0
ASPSCR1	52.84894849	38.22027143	61.33577779	68.68932391	24.51343772	28.28303698	2.586757419	24.24446149	10.00280995	33.95967181	70.96958158	62.90543668
