GeneID	GeneType	H003	ACF001	ACF002	ACF004	ACF005	ACF006	ACF007	ALI001	ALI002	ALI003	ALI004	ALI006	ALI007	H001	H002	H004	H005	H006
MIR718	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCSHP5	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	1	0.0	5	0.0	5	0.0
GCSHP4	ncRNA	0.0	0.0	0.0	0.0	9	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCSHP3	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91	0.0	0.0	0.0	0.0	0.0	0.0	27	0.0	0.0
GCSHP2	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLR2CP	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR711	miRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100421108	ncRNA	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR3529	miRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100421100	ncRNA	0.0	0.0	0.0	0.0	0.0	44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF439	mRNA	93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122	87	0.0	63	0.0	0.0	0.0	0.0	44
NAAA	mRNA	163	442	319	124	6	152	100	1	421	87	87	113	440	417	327	56	313	0.0
ZNF438	mRNA	328	164	123	191	8	0.0	45	0.0	0.0	0.0	1	144	52	0.0	0.0	95	0.0	288
ZNF436	mRNA	63	0.0	167	0.0	0.0	118	0.0	221	576	0.0	272	171	0.0	1	0.0	0.0	180	59
GMNC	mRNA	2	129	0.0	0.0	0.0	0.0	0.0	0.0	27	0.0	0.0	0.0	11	104	0.0	0.0	0.0	0.0
PLA2R1	mRNA	1	0.0	0.0	150	102	61	0.0	0.0	1	0.0	0.0	89	0.0	0.0	310	1	0.0	0.0
ZNF433	mRNA	0.0	0.0	41	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59	0.0	0.0	18	55	0.0
ZNF432	mRNA	1	0.0	21	0.0	0.0	0.0	0.0	0.0	53	0.0	30	0.0	1	0.0	150	0.0	18	0.0
ZNF431	mRNA	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177	0.0	0.0	0.0	0.0	0.0	31	25	0.0	0.0
ZNF430	mRNA	14	0.0	52	0.0	0.0	24	0.0	1	273	0.0	52	68	0.0	350	343	0.0	50	1
GMPS	mRNA	259	146	0.0	21	70	521	0.0	0.0	1094	136	277	0.0	108	1080	0.0	80	311	228
GMPR	mRNA	689	223	378	1	96	890	0.0	0.0	507	69	388	0.0	131	354	0.0	409	316	652
RBM5-AS1	antisense_RNA	67	183	0.0	0.0	0.0	28	0.0	0.0	0.0	0.0	0.0	0.0	107	0.0	2	29	84	29
LOC100421116	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC441914	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31	0.0	0.0
MED30	mRNA	94	0.0	0.0	0.0	0.0	98	87	1	1	0.0	42	0.0	53	0.0	0.0	96	74	53
ZNF429	mRNA	166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91	0.0	0.0	35	0.0	0.0	0.0	0.0	0.0	164
ZNF428	mRNA	610	431	603	101	254	833	15	638	790	165	316	124	276	877	367	317	173	553
MED31	mRNA	0.0	0.0	165	9	0.0	57	0.0	0.0	46	0.0	24	16	110	0.0	0.0	1	0.0	0.0
LOC100421110	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGK1	mRNA	1366	184	1559	464	75	1199	306	649	2630	395	1267	303	708	3084	655	526	1299	1140
ZNF426	mRNA	184	94	294	0.0	0.0	68	0.0	0.0	0.0	39	53	130	57	408	0.0	27	79	175
RP11-682N22.1	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRIX1	mRNA	60	30	101	113	24	0.0	0.0	0.0	68	17	129	130	76	186	0.0	55	1	0.0
ZNF425	mRNA	200	0.0	115	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	324	222	44	71	184
PGK2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAE1	mRNA	23	68	296	45	0.0	109	8	164	107	3	55	1	38	1	0.0	73	52	14
ZNF423	mRNA	0.0	0.0	0.0	0.0	0.0	48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADK	mRNA	2864	496	2680	359	91	1591	275	257	4050	622	2480	459	932	2346	1181	866	1152	2558
ZNF420	mRNA	225	223	111	28	0.0	73	0.0	0.0	94	0.0	22	0.0	48	0.0	255	17	22	97
ALG1L2	mRNA	1	0.0	88	0.0	0.0	161	0.0	0.0	95	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0
TMEM120B	mRNA	258	60	300	111	115	386	0.0	233	476	126	282	24	430	1	5	99	90	432
LOC402329	ncRNA	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57	0.0
TMEM120A	mRNA	6	570	568	368	327	1	579	831	405	361	250	0.0	166	287	1	320	71	0.0
ARPC4	mRNA	3030	2771	4395	1441	869	3605	1382	1503	5562	1407	2584	1457	2151	3553	3225	1580	2084	2392
LOC100421126	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARPC5	mRNA	1304	893	846	340	164	1532	485	527	2489	244	955	398	305	2792	788	423	691	1144
LOC100421125	ncRNA	0.0	0.0	132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	26	0.0	0.0
LOC441907	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRNAG30	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC441904	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARPC2	mRNA	1391	231	772	91	37	1565	690	277	1969	109	1251	293	509	3870	2283	214	1014	1283
ZNF419	mRNA	6	0.0	0.0	9	19	223	0.0	0.0	184	1	93	0.0	0.0	75	30	66	71	0.0
NACA	mRNA	1912	2298	2536	1773	955	1252	3516	2067	2759	1785	2059	1195	1531	6078	2490	1638	2066	1257
ARPC3	mRNA	737	1715	1194	1588	500	940	3239	816	842	1245	883	951	627	2793	1296	531	666	462
TRNAG31	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100421122	ncRNA	1	0.0	0.0	0.0	0.0	47	0.0	0.0	45	0.0	0.0	0.0	0.0	0.0	0.0	36	0.0	0.0
ZNF418	mRNA	6	0.0	0.0	0.0	0.0	51	0.0	0.0	1	0.0	1	0.0	0.0	254	0.0	88	38	1
ZNF417	mRNA	118	0.0	48	122	0.0	19	0.0	0.0	135	0.0	155	80	0.0	328	0.0	27	56	103
LOC100421121	ncRNA	48	0.0	47	0.0	34	41	0.0	453	0.0	0.0	0.0	0.0	97	0.0	0.0	18	46	10
OR5BE1P	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48	0.0
ZNF416	mRNA	58	0.0	50	0.0	0.0	109	112	7	238	0.0	0.0	0.0	71	525	0.0	0.0	18	46
ZNF415	mRNA	4	0.0	0.0	0.0	0.0	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	376	0.0	24	0.0	1
ZNF414	mRNA	122	172	416	310	1	222	631	2	370	24	257	0.0	353	232	227	351	118	105
TRNAG36	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF410	mRNA	255	422	518	0.0	133	376	533	1	613	89	199	259	167	1089	446	131	179	227
POM121L12	mRNA	0.0	0.0	0.0	0.0	10	26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NFYC-AS1	lncRNA	1	0.0	0.0	0.0	0.0	63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64	82	0.0
ISY1	mRNA	524	1	150	121	74	216	692	22	213	184	335	184	400	150	1	178	234	495
RNU6-33P	snRNA	0.0	0.0	0.0	0.0	0.0	0.0	94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIPEP	mRNA	0.0	0.0	0.0	5	37	0.0	0.0	0.0	0.0	0.0	0.0	35	15	0.0	0.0	155	0.0	0.0
CIITA	mRNA	971	290	735	185	41	1086	254	25	1681	239	292	252	595	956	331	178	576	865
LOC644669	miscRNA	56	49	0.0	0.0	62	58	0.0	0.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	53
LOC644667	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42	0.0	0.0	0.0	0.0	30	0.0	0.0
NKPD1	mRNA	134	0.0	0.0	0.0	0.0	0.0	1	304	0.0	0.0	90	111	0.0	0.0	0.0	0.0	0.0	0.0
TRNAG22	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	0.0	0.0
TRNAG23	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR1270-1	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF408	mRNA	17	0.0	0.0	312	166	938	139	1	377	202	276	46	211	296	404	112	95	1
ZNF407	mRNA	124	0.0	264	64	0.0	145	0.0	0.0	427	0.0	220	0.0	0.0	140	82	206	115	72
TRNAG20	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRNAG21	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGM3	mRNA	9	0.0	262	0.0	63	71	169	283	115	41	63	1	119	0.0	0.0	45	101	0.0
TRNAG26	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF404	mRNA	0.0	0.0	0.0	46	0.0	22	0.0	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	82	0.0
PGM2	mRNA	242	56	29	0.0	0.0	165	0.0	0.0	148	0.0	133	0.0	26	103	0.0	19	99	227
TRNAG27	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGM5	mRNA	15	0.0	389	1	86	510	93	472	623	138	355	0.0	66	121	778	74	189	1
TRNAG24	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRNAG25	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGLS	mRNA	2499	1495	2887	1790	860	2860	1690	2118	3130	716	1639	235	1090	2257	923	812	859	2117
YAF2	mRNA	6	163	80	59	17	170	0.0	0.0	77	28	68	43	108	0.0	111	177	0.0	6
TRNAG28	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGM1	mRNA	217	318	1096	515	134	348	499	761	328	421	331	339	244	597	613	209	327	191
RMRP	RNase_MRP_RNA	3798	865	1446	1510	300	3845	953	726	2855	943	3286	3499	1858	3946	2	583	3100	3372
TRNAG29	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-34P	snRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAMP6	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAMP7	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37	0.0	0.0	0.0	0.0	0.0
CEACAMP4	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAMP5	ncRNA	82	0.0	0.0	0.0	41	44	11	0.0	56	15	0.0	0.0	243	0.0	0.0	0.0	70	45
CEACAMP2	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAMTOR3P2	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAMP3	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAMTOR3P1	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19	0.0	0.0
CEACAMP1	ncRNA	1	0.0	1	90	12	0.0	0.0	0.0	77	68	0.0	58	69	0.0	3	30	0.0	0.0
MIR7-3	miRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STXBP5-AS1	lncRNA	42	1	0.0	0.0	0.0	0.0	4	0.0	0.0	0.0	0.0	0.0	53	0.0	0.0	0.0	0.0	0.0
MIR7-2	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR7-1	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFIP11	mRNA	292	346	661	643	392	223	0.0	122	1207	169	570	219	89	423	455	198	224	255
LOC644656	lncRNA	0.0	0.0	149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71	0.0	0.0	0.0	127	0.0	24	0.0
CEACAMP8	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAMP9	ncRNA	93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	42	21	0.0	0.0	0.0	0.0	0.0	0.0	11
LOC644661	ncRNA	0.0	0.0	0.0	0.0	0.0	62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRNAG11	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC644662	lncRNA	0.0	0.0	313	0.0	0.0	0.0	0.0	0.0	61	0.0	0.0	0.0	0.0	0.0	35	0.0	0.0	0.0
TRNAG10	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRNAG15	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101060400	mRNA	14	372	1068	442	375	12	902	311	73	356	272	513	494	0.0	1094	471	196	10
TRNAG16	tRNA	0.0	0.0	0.0	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRNAG13	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR3119-1	miRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAF1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR3119-2	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRNAG19	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRNAG17	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRNAG18	tRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BECN1	mRNA	576	354	728	288	90	594	393	374	1587	111	587	407	391	1661	1109	166	635	525
LOC100653200	ncRNA	12	259	510	209	78	0.0	95	0.0	89	123	29	21	166	0.0	0.0	103	24	0.0
RNU6-31P	snRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROCK1	mRNA	926	169	1313	24	2	1520	21	362	1867	190	467	19	272	1307	225	153	256	729
ROCK2	mRNA	68	262	99	91	165	134	0.0	395	133	91	159	34	348	1240	0.0	65	113	40
PPT2-EGFL8	lncRNA	2	1	42	46	0.0	0.0	20	0.0	0.0	2	0.0	0.0	0.0	0.0	0.0	20	0.0	1
ACCSL	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	1	185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	0.0
FOXRED1	mRNA	361	365	398	118	161	723	366	266	455	79	63	73	538	542	914	105	114	325
MIR4771-1	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXRED2	mRNA	226	0.0	0.0	76	0.0	1	25	0.0	145	0.0	41	23	33	0.0	2	33	0.0	96
IGHD4-23	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MROH7-TTC4	lncRNA	233	0.0	26	66	57	0.0	12	0.0	0.0	0.0	14	34	0.0	0.0	223	0.0	8	222
LOC100506603	lncRNA	632	1150	269	323	95	72	0.0	328	0.0	59	140	118	233	0.0	467	345	365	77
LOC595101	miscRNA	136	212	1	126	0.0	149	0.0	0.0	4	53	86	13	69	14	0.0	0.0	2	125
MIR4771-2	Precursor_miRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLR2J3	mRNA	1	50	227	0.0	0.0	1	2	0.0	58	0.0	0.0	0.0	40	113	3	0.0	0.0	0.0
POLR2J4	miscRNA	6	190	139	12	0.0	78	0.0	0.0	90	51	202	0.0	2	0.0	0.0	0.0	43	0.0
POLR2J2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-30P	snRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18	0.0	0.0
CYP4B1	mRNA	1	0.0	42	0.0	0.0	82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27	0.0	0.0
NAGA	mRNA	110	343	943	174	66	332	155	28	325	252	131	0.0	250	646	527	216	250	87
NAGK	mRNA	933	441	819	157	108	1490	250	685	1736	177	668	524	517	1895	488	397	513	786
LOC644681	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC095067.1	lncRNA	4	0.0	95	51	0.0	0.0	0.0	348	50	0.0	0.0	0.0	0.0	191	0.0	0.0	0.0	0.0
MIR3545	miRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RMST	lncRNA	80	0.0	0.0	0.0	0.0	0.0	0.0	117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32
NAGS	mRNA	238	0.0	253	0.0	23	0.0	0.0	0.0	103	0.0	26	0.0	0.0	0.0	0.0	0.0	0.0	74
CAHM	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77	0.0
KRT42P	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68	0.0	0.0
LDLRAD1	mRNA	181	0.0	77	0.0	48	57	0.0	0.0	70	0.0	13	0.0	0.0	0.0	0.0	0.0	0.0	103
LOC100421179	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LDLRAD2	mRNA	0.0	133	180	0.0	107	172	597	0.0	196	0.0	245	0.0	0.0	801	0.0	78	35	185
LDLRAD3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LDLRAD4	mRNA	7	147	0.0	0.0	0.0	151	410	1	135	0.0	0.0	0.0	0.0	0.0	270	0.0	0.0	0.0
CCDC102A	mRNA	17	557	0.0	127	0.0	896	672	0.0	131	1	174	0.0	165	684	608	150	174	0.0
CCDC102B	mRNA	0.0	0.0	0.0	0.0	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81	0.0	0.0	0.0	0.0	0.0
LOC100421171	ncRNA	1	0.0	0.0	0.0	0.0	102	0.0	137	0.0	0.0	0.0	0.0	36	1	0.0	103	0.0	0.0
LOC100421173	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPD2	mRNA	1518	2428	2491	1127	379	999	1638	2771	2720	1253	2187	827	895	4290	1445	1038	1548	1343
LOC392485	ncRNA	0.0	0.0	0.0	0.0	0.0	86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPD1	mRNA	194	128	255	189	182	226	568	721	438	235	74	504	120	0.0	433	22	359	176
LOC100421174	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26	0.0
RP1-290I10.5	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC402269	mRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC392489	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100506504	mRNA	1	0.0	0.0	0.0	59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPD3	mRNA	30	496	394	607	305	232	334	630	350	204	550	339	487	291	226	479	464	0.0
KRT41P	ncRNA	1	0.0	0.0	0.0	0.0	91	0.0	0.0	0.0	0.0	21	0.0	0.0	0.0	0.0	48	0.0	0.0
ABI1P1	ncRNA	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EGOT	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0	54	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABT1P1	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC644584	ncRNA	0.0	0.0	217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100421184	ncRNA	1	0.0	0.0	0.0	0.0	68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DKFZp667F0711	miscRNA	0.0	0.0	76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC402279	ncRNA	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM76B	mRNA	3	0.0	35	0.0	0.0	1	0.0	0.0	94	0.0	56	0.0	39	0.0	0.0	10	100	0.0
FAM76A	mRNA	0.0	57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM217AP1	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAIP	mRNA	8	1	216	18	1	0.0	1	2	2	5	2	0.0	5	0.0	1	4	27	7
LOC441880	ncRNA	1	0.0	0.0	0.0	0.0	29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGNBP1	miscRNA	0.0	140	0.0	0.0	0.0	75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3
FLJ25363	lncRNA	0.0	0.0	43	0.0	0.0	21	0.0	480	0.0	0.0	12	0.0	0.0	1	1	0.0	0.0	72
TBC1D9B	mRNA	1595	1005	1142	309	119	1439	724	1	3151	251	822	238	391	1742	839	405	690	1450
