AccID	log2FC	Pvalue	FDR	ACF001	ACF002	ACF004	ACF006	ALI001	ALI003	ALI006	ALI007
EP400	-0.840057485006381	0.655856095191026	0.999856696914365	233.0	37.0	0.0	71.0	0.0	168.0	165.0	22.0
PPP4R1L	0.458753271392461	1	1	0.0	0.0	66.0	0.0	0.0	0.0	0.0	52.0
LOC101928600	-1.21044014853761	1	1	0.0	0.0	0.0	27.0	0.0	36.0	0.0	1.0
GNB2L1	-0.24780573243525	0.759624329470554	0.999856696914365	9804.0	15314.0	4943.0	7516.0	8280.0	5768.0	6716.0	7319.0
LOC100506235	-6.14459358498714	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
LOC101928612	-7.49381237607919	0.0269242513605193	1	0.0	0.0	0.0	0.0	0.0	17.0	0.0	78.0
B4GALT2	-0.302239010478285	0.848718116765484	0.999856696914365	25.0	605.0	371.0	44.0	0.0	325.0	150.0	338.0
B4GALT3	-0.752433892617039	0.446726898149402	0.999856696914365	199.0	285.0	104.0	263.0	578.0	147.0	88.0	169.0
LOC101928610	-20.7287278688834	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0
B4GALT1	0.456545547996235	0.623505779954556	0.999856696914365	317.0	664.0	549.0	684.0	274.0	436.0	167.0	200.0
LOC101928611	-3.24998863790227	1	1	0.0	0.0	0.0	29.0	214.0	0.0	0.0	0.0
LOC101928615	0.940437876310682	1	1	0.0	0.0	0.0	57.0	0.0	0.0	0.0	22.0
MIR98	5.31018065649155	1	1	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
PKD2	1.56828883233418	0.547240270895452	0.999856696914365	64.0	94.0	0.0	45.0	0.0	0.0	0.0	44.0
PKD1	0.338703715051016	0.74920726444497	0.999856696914365	353.0	1307.0	702.0	447.0	61.0	384.0	584.0	308.0
CKS1B	6.86868581388589	0.0424947916301353	1	0.0	147.0	0.0	28.0	0.0	0.0	0.0	0.0
CYP4V2	2.32098746194902	0.1694971386652	0.999856696914365	494.0	289.0	202.0	233.0	147.0	0.0	0.0	43.0
RP11-56I23.1	5.6426459885083	1	1	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
LOC101928618	7.277720667424	0.0283142256815901	0.349239364709627	0.0	0.0	61.0	83.0	0.0	0.0	0.0	0.0
LOC101928623	-5.87119230243436	1	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	31.0
KLF10	-1.37419972247291	0.579176575613764	0.999856696914365	0.0	106.0	0.0	96.0	0.0	60.0	0.0	250.0
KLF11	2.18863375910334	0.195439820700682	0.999856696914365	12.0	122.0	141.0	482.0	1.0	72.0	0.0	36.0
LOC101928621	-6.6501380154547	0.0157487187840629	0.243687099074889	3.0	0.0	0.0	0.0	0.0	70.0	110.0	0.0
KLF12	0.467478890496314	0.8351737256077	0.999856696914365	0.0	196.0	0.0	151.0	0.0	48.0	4.0	88.0
KLF13	1.08396541609408	0.27068042459425	0.999856696914365	1915.0	2540.0	428.0	3572.0	465.0	249.0	726.0	1075.0
LOC101928628	5.27702775530589	1	1	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
KLF16	0.852916168256992	0.38329477739462	0.999856696914365	677.0	904.0	301.0	915.0	107.0	410.0	266.0	136.0
LOC100506253	-1.36060104933438	0.58290616475198	0.999856696914365	0.0	145.0	47.0	0.0	236.0	0.0	0.0	96.0
SSR4P1	-0.011994957168081	0.996668709109284	0.999856696914365	111.0	0.0	108.0	0.0	213.0	0.0	0.0	0.0
B4GALT6	1.24314566217636	0.638790341813013	0.999856696914365	1.0	166.0	0.0	144.0	85.0	0.0	0.0	0.0
B4GALT7	-0.573169134997352	0.69712692507436	0.999856696914365	897.0	357.0	298.0	0.0	677.0	483.0	194.0	267.0
B4GALT4	-0.693865316757548	0.708079063937102	0.999856696914365	0.0	292.0	411.0	61.0	179.0	509.0	0.0	223.0
FAM60A	1.53771450451989	0.490493197937728	0.999856696914365	46.0	99.0	0.0	126.0	0.0	0.0	6.0	54.0
LOC100506258	-2.03194784381905	0.468622083153689	0.999856696914365	0.0	0.0	0.0	128.0	269.0	0.0	101.0	0.0
B4GALT5	0.541929673271752	0.601316374984832	0.999856696914365	438.0	419.0	102.0	320.0	35.0	106.0	189.0	205.0
LOC101928635	3.85175012586184	0.257742204347188	1	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
ZNF197	0.339909370819465	0.832413523610832	0.999856696914365	0.0	204.0	89.0	179.0	6.0	30.0	136.0	44.0
LOC101928638	-2.94850995219734	1	1	44.0	0.0	0.0	0.0	272.0	0.0	0.0	0.0
TM2D2	0.777775422807755	0.562074101024979	0.999856696914365	401.0	110.0	75.0	195.0	5.0	8.0	142.0	145.0
ZNF195	-2.31505431576971	0.302177054480288	0.999856696914365	65.0	0.0	0.0	0.0	194.0	28.0	13.0	10.0
TM2D1	-5.47745623412611	0.106913961068549	1	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
LOC101928639	6.09841571884066	1	1	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0
TM2D3	0.886302968818526	0.674312045414394	0.999856696914365	257.0	115.0	0.0	308.0	0.0	92.0	0.0	146.0
IWS1	-0.239692361805691	0.822876105025234	0.999856696914365	110.0	165.0	427.0	363.0	569.0	116.0	155.0	172.0
RMND5B	0.547367935898203	0.717556564474719	0.999856696914365	128.0	131.0	121.0	743.0	0.0	71.0	113.0	344.0
LOC100506286	1.90413098816229	1	1	0.0	0.0	0.0	178.0	0.0	28.0	0.0	0.0
RMND5A	1.78735627608978	0.110256949018575	0.99757660740547	1443.0	821.0	163.0	2514.0	56.0	251.0	157.0	460.0
LOC100506281	21.5408710608061	1	1	0.0	205.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM63B	-1.86549461465957	0.445584158092347	0.999856696914365	0.0	256.0	0.0	0.0	353.0	53.0	0.0	74.0
FAM63A	-0.767764423913609	0.666207129527935	0.999856696914365	312.0	472.0	0.0	94.0	341.0	224.0	0.0	329.0
LARS2-AS1	0.222412312629909	1	1	99.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0
LOC100506289	5.58701590866156	1	1	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0
LEKR1	21.6354962940361	1	1	0.0	220.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189	0.120516629553429	0.955792000520376	0.999856696914365	0.0	165.0	0.0	179.0	0.0	43.0	33.0	103.0
ZNF185	3.41848920967072	0.10685737389374	0.980932256433976	140.0	901.0	19.0	2189.0	0.0	0.0	0.0	207.0
ZNF184	0.598438521081138	0.81280773573683	0.999856696914365	0.0	185.0	0.0	136.0	0.0	0.0	28.0	93.0
LOC101928647	20.8507379548934	1	1	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0
ZNF182	1.48861632473697	1	1	83.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
ZNF181	0.31965240369504	0.912143258962851	0.999856696914365	0.0	126.0	105.0	0.0	0.0	0.0	0.0	143.0
ZNF180	-2.55978195000121	1	1	0.0	0.0	24.0	0.0	5.0	0.0	0.0	148.0
LOC101928641	-1.96806703480314	0.544978216915778	1	0.0	26.0	0.0	0.0	0.0	25.0	0.0	21.0
PIK3IP1	-0.198883064161712	0.895954456162952	0.999856696914365	246.0	269.0	313.0	5.0	554.0	46.0	1.0	179.0
KRT16P3	-0.0452619124483274	1	1	0.0	0.0	106.0	0.0	0.0	94.0	0.0	0.0
KRT16P1	2.01164392678594	0.546719422639617	1	0.0	0.0	14.0	0.0	0.0	3.0	0.0	0.0
CRHBP	8.57001851608319	8.3331809028464e-06	0.00311570877324262	49.0	129.0	95.0	143.0	0.0	0.0	0.0	0.0
LURAP1L	1.02661364911671	0.729066789627161	0.999856696914365	0.0	0.0	61.0	129.0	0.0	63.0	0.0	0.0
MARK2P13	4.54095470441305	0.181148776095831	1	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM19A2	-7.12839731327297	0.0353699139816293	1	0.0	0.0	0.0	0.0	17.0	0.0	47.0	0.0
MARK2P12	6.20801315908266	1	1	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0
MARK2P15	4.89534251032126	1	1	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
MARK2P14	1.54072649589749	0.514689591058906	0.999856696914365	56.0	229.0	1.0	0.0	37.0	0.0	0.0	20.0
GSTK1	-0.0930968027994144	0.915066973532946	0.999856696914365	787.0	1677.0	940.0	752.0	1130.0	343.0	667.0	864.0
H3.X	-20.9891402257661	1	1	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0
H3.Y	5.40529908007738	1	1	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0
ORAI3	0.787919131316072	0.735275679473746	0.999856696914365	0.0	0.0	162.0	684.0	361.0	39.0	0.0	1.0
ORAI2	0.372949855601603	0.742477031233537	0.999856696914365	719.0	715.0	115.0	1333.0	146.0	127.0	154.0	1069.0
CCDC41-AS1	21.3010897523543	1	1	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0
ORAI1	-1.36059051579561	0.320977780742508	0.999856696914365	182.0	172.0	1.0	265.0	478.0	237.0	17.0	314.0
SHMT2	0.15067385290266	0.868450815030731	0.999856696914365	337.0	405.0	411.0	415.0	144.0	263.0	256.0	297.0
SHMT1	-1.7928124700851	0.214155416974807	0.999856696914365	162.0	149.0	67.0	0.0	376.0	43.0	278.0	172.0
RDH11	0.862577249279246	0.545260227335454	0.999856696914365	144.0	245.0	189.0	315.0	0.0	63.0	164.0	79.0
RDH10	-0.0310262160578723	0.984092327263183	0.999856696914365	200.0	118.0	0.0	150.0	214.0	29.0	9.0	79.0
RDH16	0.765320060124989	1	1	0.0	0.0	127.0	0.0	0.0	0.0	0.0	81.0
RDH14	-0.753322306378377	0.806111733081738	0.999856696914365	26.0	88.0	0.0	0.0	0.0	87.0	0.0	0.0
RDH13	-1.29130095771493	0.163079746022088	0.999856696914365	138.0	477.0	351.0	277.0	491.0	315.0	679.0	544.0
GSTM4	0.787097161646183	0.56035895509335	0.999856696914365	367.0	63.0	269.0	148.0	2.0	149.0	32.0	183.0
GSTM3	0.727102607199032	0.688674281646115	0.999856696914365	0.0	159.0	211.0	298.0	59.0	71.0	135.0	0.0
GSTM2	-1.77537760616605	0.265850343373594	0.999856696914365	4.0	129.0	56.0	2.0	7.0	249.0	7.0	120.0
LOC643709	7.39401272845601	0.023617044505616	0.310273688215281	140.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
NEBL	0.549540285209873	0.831111781952381	0.999856696914365	0.0	188.0	0.0	71.0	0.0	57.0	0.0	30.0
TMEM254-AS1	-2.24763064970113	0.425163745167522	0.999856696914365	0.0	145.0	0.0	0.0	322.0	0.0	35.0	0.0
MRPL9P1	6.11347579551882	1	1	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC606724	0.316356146709773	0.885495636851407	1	6.0	4.0	1.0	20.0	2.0	7.0	5.0	1.0
CYP2G1P	5.40529908007738	1	1	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0
PKIB	-0.676554648289859	0.646515294188399	0.999856696914365	217.0	545.0	76.0	0.0	472.0	117.0	84.0	136.0
GLDCP1	5.60552330168016	1	1	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0
L1TD1	-0.173716309107871	1	1	0.0	0.0	81.0	0.0	0.0	0.0	0.0	99.0
PKIG	0.424291822425514	0.644163149260568	0.999856696914365	1416.0	898.0	328.0	475.0	570.0	310.0	343.0	298.0
GSTM5	-1.93601761769506	0.514470556643755	0.999856696914365	0.0	48.0	22.0	0.0	0.0	147.0	0.0	0.0
GTF2H2C	1.31902717703812	1	1	0.0	104.0	0.0	0.0	0.0	17.0	0.0	0.0
KCNC1	1.95833073306259	1	1	0.0	0.0	0.0	309.0	1.0	0.0	0.0	58.0
KCNC2	-2.76366381292881	1	1	0.0	0.0	0.0	45.0	237.0	0.0	0.0	0.0
KCNC3	1.27479709984929	1	1	0.0	0.0	0.0	148.0	0.0	36.0	0.0	0.0
KCNC4	0.653031836192167	0.777871396637789	0.999856696914365	0.0	168.0	75.0	63.0	0.0	107.0	1.0	0.0
LOC643733	-1.3270169674719	0.46765462063734	0.999856696914365	0.0	121.0	24.0	89.0	178.0	41.0	127.0	0.0
LOC283682	-5.50408934626818	0.105193128403295	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
NPAP1	-0.909165899350389	0.64473188368844	0.999856696914365	0.0	44.0	43.0	17.0	0.0	15.0	83.0	27.0
GLT1D1	6.19667069212663	0.0673442291752745	1	0.0	54.0	0.0	44.0	0.0	0.0	0.0	0.0
TLR12P	5.17273735049055	1	1	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
ZNF32-AS3	21.5965903756377	1	1	143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NEFM	-0.2041872564742	1	1	0.0	0.0	0.0	129.0	102.0	10.0	0.0	0.0
NEFH	21.794178787058	1	1	0.0	0.0	0.0	173.0	0.0	0.0	0.0	0.0
KCND1	1.73632199785944	1	1	1.0	454.0	0.0	0.0	0.0	0.0	7.0	61.0
GSTO2	-0.668823955280289	0.710705952866221	0.999856696914365	136.0	189.0	46.0	0.0	163.0	50.0	0.0	180.0
KCND2	7.87660940785093	0.0118810163004874	0.204430322762367	0.0	0.0	164.0	21.0	0.0	0.0	0.0	0.0
KCND3	-6.32125307384946	1	1	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
GSTO1	-0.357718843698344	0.716691916182525	0.999856696914365	260.0	716.0	183.0	1137.0	797.0	342.0	471.0	256.0
LOC283693	8.21028571365369	0.00564199505511625	0.139377427843711	0.0	105.0	0.0	256.0	0.0	0.0	0.0	0.0
RPL3P3	20.8507379548934	1	1	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0
RPL3P4	-0.297105816716712	0.734258237898887	0.999856696914365	3081.0	4063.0	2582.0	1140.0	2804.0	2349.0	1852.0	1892.0
RPL3P5	7.89978525049782	0.00454416699997982	0.124237166556761	1.0	0.0	132.0	71.0	0.0	0.0	0.0	0.0
RPL3P6	-6.65174743780164	1	1	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
RPL3P7	5.85873313869839	1	1	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0
EIF1B-AS1	4.98018634674266	1	1	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
RPL3P8	5.7122303551917	1	1	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL3P2	2.34413311277325	0.315340442925657	1	2.0	1.0	7.0	53.0	0.0	2.0	4.0	2.0
FABP5P11	-6.94745384085069	1	1	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0
PKN3	1.15647359463275	0.511019278033727	0.999856696914365	205.0	176.0	89.0	529.0	204.0	0.0	0.0	135.0
KCNA1	8.24050811073766	0.000997280996385257	0.0632861711192369	0.0	79.0	145.0	69.0	0.0	0.0	0.0	0.0
GSTP1	-0.194957833627869	0.823404146909646	0.999856696914365	4341.0	7481.0	3036.0	1581.0	2804.0	2830.0	3083.0	3058.0
ANKRD36P1	4.71712807232421	1	1	0.0	0.0	33.0	0.0	0.0	0.0	1.0	0.0
PTAFR	1.82171906249014	0.326920629300362	0.999856696914365	54.0	23.0	94.0	616.0	0.0	81.0	0.0	71.0
KCNA2	5.43846728946775	1	1	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0
ADAM1B	5.58701590866156	1	1	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNA3	-0.419717562446509	0.844615590946153	0.999856696914365	174.0	74.0	0.0	364.0	335.0	0.0	208.0	0.0
ADAM22	-2.14377138645977	0.267137403547264	0.999856696914365	0.0	48.0	0.0	95.0	197.0	104.0	77.0	1.0
KCNA4	4.41182739616375	0.190700276273267	1	0.0	59.0	0.0	30.0	0.0	2.0	0.0	0.0
KIAA2022	0.878767867523809	0.764362393555547	0.999856696914365	0.0	97.0	0.0	158.0	0.0	72.0	0.0	0.0
KCNA6	-0.174329977452762	0.935445284428232	0.999856696914365	0.0	184.0	95.0	66.0	0.0	0.0	64.0	195.0
RP11-983P16.4	1.09352662303793	0.715548585715656	0.999856696914365	0.0	0.0	38.0	142.0	0.0	0.0	53.0	0.0
KCNA7	5.49453198397751	1	1	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
SDAD1	3.12901416280218	0.0246551612493857	0.321773113890568	163.0	251.0	92.0	281.0	8.0	37.0	0.0	10.0
RP3-365O12.2	6.00026113708564	1	1	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0
MGC42157	4.58884142761677	1	1	0.0	0.0	0.0	44.0	0.0	0.0	0.0	1.0
ADAM29	-6.58661304218083	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
ADAM28	0.877047931012914	1	1	0.0	0.0	100.0	0.0	0.0	0.0	0.0	59.0
AF064858.7	4.65844297104919	1	1	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
KIAA2018	-0.380764510604296	0.806616808019607	0.999856696914365	1.0	224.0	31.0	216.0	2.0	186.0	93.0	46.0
ADAM23	-1.14195877711775	0.538720167654949	0.999856696914365	0.0	47.0	0.0	100.0	99.0	39.0	24.0	42.0
ARL5AP1	4.31076521673046	0.204569725142672	1	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
PKLR	0.616367639527435	0.740705509800513	0.999856696914365	186.0	225.0	1.0	17.0	1.0	89.0	0.0	64.0
KCNB1	2.06116622131397	1	1	0.0	54.0	0.0	0.0	3.0	3.0	0.0	0.0
KCNB2	-21.2272151799188	1	1	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0
ADAM33	1.32602631894692	0.326841668838472	0.999856696914365	154.0	436.0	298.0	103.0	2.0	21.0	180.0	34.0
ADAM32	2.97523751073382	0.33207725469673	0.999856696914365	0.0	0.0	83.0	52.0	0.0	13.0	0.0	0.0
KIAA2013	0.842133417859395	0.344110122181331	0.999856696914365	625.0	1550.0	1037.0	1397.0	517.0	426.0	488.0	251.0
ADAM30	-5.91866681107044	1	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	55.0
MAP2K4P1	-7.68821527344722	1	1	0.0	0.0	0.0	0.0	0.0	0.0	87.0	1.0
PKN2	-1.37449112160057	0.531061633841991	0.999856696914365	0.0	101.0	25.0	53.0	0.0	33.0	0.0	265.0
MITD1	0.624423753502456	0.810489213349104	0.999856696914365	0.0	219.0	0.0	104.0	0.0	0.0	3.0	119.0
ADAM3A	1.51805205987061	1	1	36.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
PKN1	0.406186793129299	0.689772152207923	0.999856696914365	2665.0	3909.0	534.0	6369.0	1737.0	464.0	1676.0	2635.0
KCNG1	0.800991310417287	0.713698140651377	0.999856696914365	0.0	101.0	27.0	222.0	0.0	73.0	0.0	49.0
KCNG2	22.2720223986765	1	1	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNG4	1.93673795337111	0.512115450317197	0.999856696914365	0.0	115.0	0.0	141.0	0.0	0.0	33.0	0.0
RASL11A	-0.518571887425162	0.750389700772727	0.999856696914365	160.0	266.0	144.0	2.0	286.0	54.0	0.0	255.0
GOLIM4	-0.377462714704625	0.744926569489296	0.999856696914365	191.0	121.0	29.0	141.0	15.0	105.0	87.0	188.0
PDLIM1P1	-20.9444695595064	1	1	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0
PDLIM1P2	0.169086511090914	1	1	0.0	0.0	0.0	51.0	0.0	0.0	26.0	0.0
LOC102723683	-4.91501354968973	1	1	0.0	0.0	0.0	2.0	0.0	0.0	0.0	48.0
LOC102723686	-6.18520708205565	1	1	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0
POTEM	-6.28528036403038	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
PTAR1	2.50490367702915	0.314645335733075	0.999856696914365	46.0	0.0	98.0	126.0	0.0	0.0	32.0	0.0
POFUT2	-0.185973323950927	0.943448045224103	0.999856696914365	0.0	195.0	242.0	0.0	0.0	326.0	0.0	1.0
POTEH	3.71252349921369	0.272843319362399	1	18.0	0.0	0.0	19.0	2.0	0.0	0.0	0.0
POFUT1	0.520181002225615	0.703659058360173	0.999856696914365	396.0	176.0	167.0	1.0	46.0	74.0	84.0	155.0
POTEJ	6.06142683951348	1	1	0.0	3.0	0.0	72.0	0.0	0.0	0.0	0.0
LOC643784	3.15477122019383	1	1	0.0	3.0	78.0	0.0	0.0	2.0	4.0	2.0
POTED	0.0274657235303395	0.992926553135194	1	10.0	67.0	0.0	0.0	0.0	1.0	0.0	40.0
TNFRSF8	0.528515309510374	0.814059302603929	0.999856696914365	0.0	0.0	72.0	341.0	0.0	116.0	58.0	8.0
POTEE	6.05086405811125	0.015385437570334	1	1.0	73.0	8.0	58.0	0.0	1.0	0.0	0.0
NEK1	7.63898835597887	0.00558952923533704	0.139074725614483	0.0	6.0	65.0	122.0	0.0	0.0	0.0	0.0
POTEF	0.748381090517681	0.648476791349255	0.999856696914365	215.0	147.0	57.0	63.0	0.0	2.0	132.0	34.0
POTEG	-0.937239650173171	1	1	0.0	0.0	0.0	34.0	0.0	0.0	1.0	47.0
NEK3	-0.254161848203543	0.905965530017755	0.999856696914365	1.0	210.0	150.0	0.0	1.0	199.0	55.0	0.0
TNFRSF4	-1.1149034055327	0.603840790244477	0.999856696914365	0.0	260.0	248.0	182.0	0.0	626.0	0.0	374.0
POTEA	-3.14545109580888	0.274385615592966	0.999856696914365	0.0	0.0	0.0	34.0	190.0	0.0	32.0	0.0
KCNH1	-0.572266825754018	1	1	103.0	0.0	0.0	0.0	0.0	92.0	1.0	0.0
PIAS4	-0.399186940045996	0.711066524178962	0.999856696914365	609.0	308.0	149.0	272.0	232.0	50.0	569.0	280.0
KCNH2	1.40114632214066	0.431539952521819	0.999856696914365	157.0	167.0	231.0	512.0	0.0	64.0	182.0	0.0
PIAS3	-2.11363669844368	0.358850706928403	0.999856696914365	0.0	56.0	0.0	12.0	6.0	50.0	73.0	0.0
KCNH3	8.39466598574883	0.00421533814827589	0.120367479145959	0.0	0.0	135.0	176.0	0.0	0.0	0.0	0.0
KCNH4	0.919481846786593	1	1	47.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
DGAT2	-8.27211066614281	0.00760163145656195	0.160998602809622	0.0	0.0	0.0	0.0	0.0	71.0	0.0	81.0
KCNH5	0.292816698782812	0.922942365782497	0.999856696914365	0.0	52.0	76.0	0.0	0.0	0.0	0.0	89.0
KCNH6	-1.04747592559173	1	1	0.0	0.0	98.0	1.0	231.0	0.0	0.0	0.0
DGAT1	21.9639617702444	1	1	0.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0
KCNH7	-22.4924701624701	1	1	0.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0
LOC100420255	-21.6970734238964	1	1	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0
LOC102723696	-6.77739080344033	1	1	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0
NEAT1	-0.44891073098425	0.640137928906328	0.999856696914365	1757.0	2378.0	1715.0	438.0	2634.0	1187.0	1276.0	812.0
PIAS2	1.90596805581355	0.324716407271204	0.999856696914365	373.0	114.0	1.0	162.0	0.0	0.0	65.0	40.0
LENEP	0.346660762714784	1	1	0.0	0.0	0.0	31.0	0.0	0.0	14.0	0.0
PIAS1	-0.627195142897222	0.643140063736119	0.999856696914365	1.0	298.0	88.0	95.0	217.0	134.0	33.0	74.0
LOC102723692	-1.04548495202969	0.669660584015915	0.999856696914365	122.0	448.0	0.0	0.0	469.0	173.0	0.0	0.0
LENG1	0.949689495535285	0.616385656030204	0.999856696914365	96.0	263.0	69.0	0.0	0.0	5.0	62.0	60.0
NPAS4	0.635022524076521	0.801739529637605	0.999856696914365	0.0	196.0	73.0	40.0	0.0	0.0	104.0	0.0
DMTF1	0.5367847883158	0.77145149694363	0.999856696914365	0.0	110.0	55.0	132.0	0.0	35.0	35.0	58.0
LOC102723699	20.950478943849	1	1	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0
LOC102723698	4.87722701267624	1	1	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100420252	7.4087206669667	1	1	0.0	1.0	193.0	0.0	0.0	0.0	1.0	0.0
PKP2	-0.156853185415257	0.936957194407764	0.999856696914365	260.0	377.0	0.0	0.0	132.0	1.0	199.0	52.0
PKP1	1.47661468481604	0.620125272844537	0.999856696914365	0.0	0.0	34.0	168.0	0.0	0.0	0.0	58.0
PKP4	2.38779014118074	1	1	0.0	0.0	0.0	51.0	1.0	5.0	0.0	0.0
KCNE1	6.56572507613641	1	1	0.0	0.0	0.0	132.0	0.0	0.0	0.0	1.0
KCNE3	-0.875923366722394	0.386191070790549	0.999856696914365	149.0	534.0	138.0	130.0	609.0	128.0	96.0	295.0
KCNE4	-1.16722080740823	1	1	170.0	26.0	0.0	0.0	337.0	0.0	0.0	0.0
ZC4H2	1.4422483434021	0.50769104223907	0.999856696914365	82.0	91.0	206.0	0.0	0.0	17.0	78.0	0.0
LOC100289495	20.9945263268075	1	1	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0
LOC643797	0.0662998819429053	1	1	0.0	0.0	0.0	48.0	0.0	27.0	0.0	0.0
C6orf25	4.35966841244228	0.112668027671665	0.999856696914365	0.0	1664.0	0.0	4966.0	0.0	0.0	0.0	221.0
LOC100420269	-4.0745708231152	1	1	0.0	0.0	0.0	28.0	366.0	0.0	0.0	0.0
NPAS1	1.1239387898367	1	1	57.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
NPAS2	1.69081982434192	0.448686719078336	0.999856696914365	0.0	437.0	0.0	82.0	0.0	8.0	14.0	60.0
CCDC144A	-1.24849144537073	0.701540330671547	1	0.0	0.0	0.0	17.0	1.0	0.0	0.0	29.0
NPAS3	1.23429565171315	0.60107957669175	0.999856696914365	4.0	35.0	64.0	37.0	0.0	0.0	0.0	50.0
CCDC144B	-1.96181862507144	1	1	0.0	0.0	21.0	0.0	0.0	0.0	1.0	87.0
RP11-313C15.1	0.0260364783254068	1	1	0.0	0.0	0.0	64.0	0.0	37.0	0.0	0.0
LOC100505710	-6.26375292469208	0.0647658130571525	1	0.0	0.0	0.0	0.0	0.0	10.0	23.0	0.0
NEK8	-0.303547367199077	1	1	0.0	0.0	0.0	71.0	0.0	0.0	0.0	65.0
KCNF1	21.2790747458441	1	1	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0
NEK9	-0.55143054525547	0.601323680816067	0.999856696914365	173.0	402.0	57.0	56.0	127.0	237.0	107.0	89.0
SDF2L1	0.500529158182321	0.699941421063392	0.999856696914365	1297.0	2053.0	497.0	606.0	3.0	863.0	231.0	754.0
NEK4	5.95570106273169	0.0787715483310933	1	0.0	20.0	0.0	55.0	0.0	0.0	0.0	0.0
RASL10A	7.84129026247752	0.0104781375422347	0.191485541293625	0.0	180.0	0.0	130.0	0.0	0.0	0.0	0.0
RASL10B	1.58048922143056	1	1	5.0	0.0	0.0	73.0	0.0	0.0	15.0	0.0
NEK5	-3.0538221377382	1	1	11.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0
NEK6	-0.651980989323989	0.682566274793634	0.999856696914365	313.0	0.0	116.0	240.0	7.0	197.0	152.0	402.0
TNFRSF9	2.97515214449151	0.294398169376021	0.999856696914365	0.0	0.0	188.0	81.0	35.0	0.0	0.0	0.0
NEK7	0.703490610940536	0.651783479444832	0.999856696914365	66.0	797.0	0.0	1052.0	81.0	68.0	330.0	170.0
